"geo_level","category_id","subcategory_id","care_type","care_focus","provider_attention","provision_interval","population"
"state30","gender-race","female-white","formal","health","active",14682844.1142857,394690.97
"state30","gender-race","female-white","formal","none","active",43296481.9714286,394690.97
"state30","gender-race","female-white","informal","daily_living","active",105407924.788348,351388.036039932
"state30","gender-race","female-white","informal","developmental","active",10410459.3058989,326347.17334977
"state30","gender-race","female-white","informal","developmental","passive_child",28184860.3573939,326347.17334977
"state30","gender-race","female-white","informal","health","active",2693865.17397467,326347.17334977
"state30","gender-race","female-white","informal","health","passive_elder",3645052.35401667,251961.565700232
"state30","gender-race","female-white","informal","none","active",323909479.610486,351388.036039932
"state30","gender-race","male-asian","formal","none","active",511510.714285714,2160.75
"state30","gender-race","male-black","informal","daily_living","active",8886625.65026962,13567.3674049918
"state30","gender-race","male-black","informal","none","active",9632830.85754417,13567.3674049918
"state30","gender-race","male-hispan","formal","none","active",2421371.57142857,11444.6
"state30","gender-race","male-hispan","informal","daily_living","active",4964262.79219919,41865.9134016214
"state30","gender-race","male-hispan","informal","developmental","active",688502.678862155,7565.96350397973
"state30","gender-race","male-hispan","informal","none","active",33536192.6682886,41865.9134016214
"state30","gender-race","male-multi","formal","none","active",3230867.91428571,15998.78
"state30","gender-race","male-multi","informal","daily_living","active",4223389.7426659,16280.0766964082
"state30","gender-race","male-multi","informal","none","active",19219920.7001619,16280.0766964082
"state30","gender-race","male-native","formal","none","active",2637440.31428571,13220.01
"state30","gender-race","male-native","informal","none","active",15515764.9408104,10926.5950287397
"state30","gender-race","male-other","formal","daily_living","active",1658045.82857143,60289.55
"state30","gender-race","male-other","formal","developmental","active",118529.828571429,22253.75
"state30","gender-race","male-other","formal","health","active",524808.685714286,24822.37
"state30","gender-race","male-other","formal","none","active",1244124.85714286,7070.31
"state30","gender-race","male-other","informal","daily_living","active",218531.900574795,10926.5950287397
"state30","gender-race","male-other","informal","developmental","active",290372.676344948,284320.086299787
"state30","gender-race","male-other","informal","developmental","passive_child",6547417.60805772,291886.049803767
"state30","gender-race","male-other","informal","health","passive_elder",964773.583612359,270752.718894796
"state30","gender-race","male-white","formal","daily_living","active",4076206.02857143,384276.46
"state30","gender-race","male-white","formal","developmental","active",1638400.28571429,384276.46
"state30","gender-race","male-white","formal","health","active",4076485.54285714,384276.46
"state30","gender-race","male-white","formal","none","active",72008054.6571429,406530.21
"state30","gender-race","male-white","informal","daily_living","active",81282081.6033384,428413.511072121
"state30","gender-race","male-white","informal","developmental","active",4939514.69985702,104555.263210989
"state30","gender-race","male-white","informal","developmental","passive_child",34887703.671431,157660.792177325
"state30","gender-race","male-white","informal","health","active",5155723.17777789,270752.718894796
"state30","gender-race","male-white","informal","none","active",404257412.559782,428413.511072121
"state30","race-parenthood","asian-non-parent","formal","none","active",511510.714285714,2160.75
"state30","race-parenthood","black-parent","informal","daily_living","active",8886625.65026962,13567.3674049918
"state30","race-parenthood","black-parent","informal","none","active",9632830.85754417,13567.3674049918
"state30","race-parenthood","hispan-non-parent","formal","none","active",734050.371428572,6117.02
"state30","race-parenthood","hispan-non-parent","informal","daily_living","active",3632653.21549876,34299.9498976416
"state30","race-parenthood","hispan-non-parent","informal","none","active",28512392.9016461,34299.9498976416
"state30","race-parenthood","hispan-parent","formal","none","active",2371225.2,10775.41
"state30","race-parenthood","hispan-parent","informal","daily_living","active",1331609.57670043,7565.96350397973
"state30","race-parenthood","hispan-parent","informal","developmental","active",688502.678862155,7565.96350397973
"state30","race-parenthood","hispan-parent","informal","none","active",5023799.76664254,7565.96350397973
"state30","race-parenthood","multi-non-parent","formal","none","active",2339885.05714286,12583.37
"state30","race-parenthood","multi-non-parent","informal","daily_living","active",2564225.5052149,11012.8886410082
"state30","race-parenthood","multi-non-parent","informal","none","active",13294334.1378369,11012.8886410082
"state30","race-parenthood","multi-parent","formal","none","active",890982.857142857,3415.41
"state30","race-parenthood","multi-parent","informal","daily_living","active",1659164.237451,5267.1880554
"state30","race-parenthood","multi-parent","informal","none","active",5925586.562325,5267.1880554
"state30","race-parenthood","native-non-parent","formal","none","active",2637440.31428571,13220.01
"state30","race-parenthood","native-non-parent","informal","daily_living","active",1550163.56998617,7547.19751676493
"state30","race-parenthood","native-non-parent","informal","none","active",24463758.6899854,18473.7925455047
"state30","race-parenthood","native-parent","formal","none","active",827494.628571429,5633.2
"state30","race-parenthood","other-non-parent","formal","daily_living","active",2773593.77142857,59274.4
"state30","race-parenthood","other-non-parent","formal","developmental","active",241672.285714286,15943.2
"state30","race-parenthood","other-non-parent","formal","health","active",1260417.6,38069.6
"state30","race-parenthood","other-non-parent","formal","none","active",1246732.2,22837.28
"state30","race-parenthood","other-non-parent","informal","daily_living","active",224584.585230488,12137.1319598784
"state30","race-parenthood","other-non-parent","informal","developmental","active",395989.191952405,278299.916411561
"state30","race-parenthood","other-non-parent","informal","developmental","passive_child",3591319.6259103,270752.718894796
"state30","race-parenthood","other-non-parent","informal","health","active",314739.602096044,1210.53693113863
"state30","race-parenthood","other-non-parent","informal","health","passive_elder",964773.583612359,270752.718894796
"state30","race-parenthood","other-non-parent","informal","none","active",1373959.41684235,1210.53693113863
"state30","race-parenthood","other-parent","formal","daily_living","active",728318.571428571,10047.73
"state30","race-parenthood","other-parent","formal","developmental","active",235306.285714286,5072.4
"state30","race-parenthood","other-parent","formal","health","active",1090178.57142857,21888.87
"state30","race-parenthood","other-parent","formal","none","active",1453885.88571429,10979.5
"state30","race-parenthood","other-parent","informal","developmental","active",230645.24588486,13567.3674049918
"state30","race-parenthood","other-parent","informal","developmental","passive_child",2956097.98214742,21133.3309089715
"state30","race-parenthood","white-non-parent","formal","daily_living","active",6710837.14285714,564859.61
"state30","race-parenthood","white-non-parent","formal","developmental","active",2660319.94285714,564859.61
"state30","race-parenthood","white-non-parent","formal","health","active",10842756.8571429,564859.61
"state30","race-parenthood","white-non-parent","formal","none","active",73466066.4,564859.61
"state30","race-parenthood","white-non-parent","informal","daily_living","active",130619128.577973,522714.284595028
"state30","race-parenthood","white-non-parent","informal","developmental","active",3215077.01445754,251961.565700232
"state30","race-parenthood","white-non-parent","informal","developmental","passive_child",3492260.1315754,251961.565700232
"state30","race-parenthood","white-non-parent","informal","health","active",6662194.68132246,522714.284595028
"state30","race-parenthood","white-non-parent","informal","health","passive_elder",3645052.35401667,251961.565700232
"state30","race-parenthood","white-non-parent","informal","none","active",511194446.344322,522714.284595028
"state30","race-parenthood","white-parent","formal","daily_living","active",2099286.85714286,186901.65
"state30","race-parenthood","white-parent","formal","developmental","active",3181336.97142857,186901.65
"state30","race-parenthood","white-parent","formal","health","active",7156340.31428571,186901.65
"state30","race-parenthood","white-parent","formal","none","active",35614561.2857143,186901.65
"state30","race-parenthood","white-parent","informal","daily_living","active",36865337.4315656,178940.870860527
"state30","race-parenthood","white-parent","informal","developmental","active",12134896.9912983,178940.870860527
"state30","race-parenthood","white-parent","informal","developmental","passive_child",55070520.7996458,178940.870860527
"state30","race-parenthood","white-parent","informal","health","active",1187393.6704301,74385.6076495375
"state30","race-parenthood","white-parent","informal","none","active",155502816.468766,178940.870860527
"state31","gender","female","formal","daily_living","active",9306107.14285714,696384.52
"state31","gender","female","formal","developmental","active",20487253.8,680078.51
"state31","gender","female","formal","health","active",33143522.4,706837.03
"state31","gender","female","formal","none","active",72187019.5714286,720637.02
"state31","gender","female","informal","daily_living","active",224476350.42077,914117.456098305
"state31","gender","female","informal","developmental","active",56057976.8370384,823632.192836502
"state31","gender","female","informal","developmental","passive_child",78035234.3027764,797275.387766509
"state31","gender","female","informal","health","active",23438684.2903599,756636.492219745
"state31","gender","female","informal","health","passive_elder",9007163.86205207,553030.256267861
"state31","gender","female","informal","none","active",886312318.659541,914117.456098305
"state31","gender","male","formal","daily_living","active",14674480.0285714,666076.81
"state31","gender","male","formal","developmental","active",5086624.97142857,670767.54
"state31","gender","male","formal","health","active",6100947.34285714,650900.47
"state31","gender","male","formal","none","active",148313271.685714,732730.36
"state31","gender","male","informal","daily_living","active",125688577.073002,717345.762129268
"state31","gender","male","informal","developmental","active",23847850.2718565,641960.748874382
"state31","gender","male","informal","developmental","passive_child",48239567.8604462,641960.748874382
"state31","gender","male","informal","health","active",6636016.64565576,554842.147009265
"state31","gender","male","informal","health","passive_elder",8994394.42473359,554842.147009265
"state31","gender","male","informal","none","active",677713653.732707,717345.762129268
"state31","gender-parenthood","female-non-parent","formal","daily_living","active",5677583.31428571,443894.54
"state31","gender-parenthood","female-non-parent","formal","developmental","active",10966350.2571429,427313.93
"state31","gender-parenthood","female-non-parent","formal","health","active",14410593.6,437135.77
"state31","gender-parenthood","female-non-parent","formal","none","active",40372358.0571429,449616.26
"state31","gender-parenthood","female-non-parent","informal","daily_living","active",140209022.008923,600599.61906775
"state31","gender-parenthood","female-non-parent","informal","developmental","active",16067934.3977052,513477.329086545
"state31","gender-parenthood","female-non-parent","informal","developmental","passive_child",7472701.42347579,487120.524016552
"state31","gender-parenthood","female-non-parent","informal","health","active",21104228.4770694,492870.860777465
"state31","gender-parenthood","female-non-parent","informal","health","passive_elder",6378000.43298967,455373.368851182
"state31","gender-parenthood","female-non-parent","informal","none","active",602263276.984757,600599.61906775
"state31","gender-parenthood","female-parent","formal","daily_living","active",3347197.54285714,212445.91
"state31","gender-parenthood","female-parent","formal","developmental","active",8118878.4,212720.51
"state31","gender-parenthood","female-parent","formal","health","active",17653057.8,224389.14
"state31","gender-parenthood","female-parent","formal","none","active",27066315.8571429,220141.77
"state31","gender-parenthood","female-parent","informal","daily_living","active",62054211.7383392,221321.356191933
"state31","gender-parenthood","female-parent","informal","developmental","active",26309728.0654412,217958.382911335
"state31","gender-parenthood","female-parent","informal","developmental","passive_child",69806029.0267255,217958.382911335
"state31","gender-parenthood","female-parent","informal","health","active",1181551.15390361,171569.150603658
"state31","gender-parenthood","female-parent","informal","health","passive_elder",1458548.46594109,13290.2294415441
"state31","gender-parenthood","female-parent","informal","none","active",195638979.017616,221321.356191933
"state31","gender-parenthood","male-non-parent","formal","daily_living","active",10992079.4571429,492951.82
"state31","gender-parenthood","male-non-parent","formal","developmental","active",3035340.51428571,481700.83
"state31","gender-parenthood","male-non-parent","formal","health","active",3358186.62857143,450324.8
"state31","gender-parenthood","male-non-parent","formal","none","active",82239358.2857143,497798.06
"state31","gender-parenthood","male-non-parent","informal","daily_living","active",80352028.5708682,447038.023669611
"state31","gender-parenthood","male-non-parent","informal","developmental","active",3097494.20133781,389793.872737316
"state31","gender-parenthood","male-non-parent","informal","developmental","passive_child",5987829.27385037,389793.872737316
"state31","gender-parenthood","male-non-parent","informal","health","active",6585398.76924098,418560.70246936
"state31","gender-parenthood","male-non-parent","informal","health","passive_elder",8814710.21415017,418560.70246936
"state31","gender-parenthood","male-non-parent","informal","none","active",451911849.812127,447038.023669611
"state31","gender-parenthood","male-parent","formal","daily_living","active",2908407.42857143,168838.12
"state31","gender-parenthood","male-parent","formal","developmental","active",1710995.74285714,152298.49
"state31","gender-parenthood","male-parent","formal","health","active",2016711.42857143,163807.45
"state31","gender-parenthood","male-parent","formal","none","active",57558871.0285714,193160.92
"state31","gender-parenthood","male-parent","informal","daily_living","active",32001207.8794239,211846.998046914
"state31","gender-parenthood","male-parent","informal","developmental","active",20664246.1238567,211846.998046914
"state31","gender-parenthood","male-parent","informal","developmental","passive_child",41630246.8068744,211846.998046914
"state31","gender-parenthood","male-parent","informal","health","active",50617.8764147754,136281.444539905
"state31","gender-parenthood","male-parent","informal","health","passive_elder",179684.210583419,136281.444539905
"state31","gender-parenthood","male-parent","informal","none","active",174735873.990199,211846.998046914
"state31","gender-race","female-asian","informal","daily_living","active",6846189.7049916,15650.4081241715
"state31","gender-race","female-asian","informal","none","active",16529482.2921358,19013.3814047693
"state31","gender-race","female-black","formal","none","active",3674467.02857143,30532.87
"state31","gender-race","female-black","informal","daily_living","active",6708824.59821812,35137.3132436559
"state31","gender-race","female-black","informal","developmental","active",4000395.54107142,13290.2294415441
"state31","gender-race","female-black","informal","developmental","passive_child",5039160.66269003,13290.2294415441
"state31","gender-race","female-black","informal","health","active",619911.458849384,13290.2294415441
"state31","gender-race","female-black","informal","none","active",35827121.3877777,35137.3132436559
"state31","gender-race","female-hispan","formal","none","active",8807700.08571429,74906.9
"state31","gender-race","female-hispan","informal","daily_living","active",24334940.5760951,78136.3874730477
"state31","gender-race","female-hispan","informal","developmental","active",8895096.67222277,46389.2323076773
"state31","gender-race","female-hispan","informal","developmental","passive_child",9036751.26910486,78136.3874730477
"state31","gender-race","female-hispan","informal","none","active",62021953.7962174,78136.3874730477
"state31","gender-race","female-multi","informal","daily_living","active",4737575.36573108,17877.6428895512
"state31","gender-race","female-multi","informal","none","active",16389112.2874811,17877.6428895512
"state31","gender-race","female-native","informal","daily_living","active",6391435.62588996,58103.9602353633
"state31","gender-race","female-native","informal","developmental","active",266213.977358562,7829.82286348712
"state31","gender-race","female-native","informal","none","active",68148657.7175906,65933.7830988504
"state31","gender-race","female-other","formal","daily_living","active",6144755.31428571,318486.71
"state31","gender-race","female-other","formal","developmental","active",5328546.77142857,149348
"state31","gender-race","female-other","formal","health","active",5947314.6,176106.52
"state31","gender-race","female-other","formal","none","active",4832577.51428572,44422.67
"state31","gender-race","female-other","informal","daily_living","active",1158172.00685731,11192.7961440849
"state31","gender-race","female-other","informal","developmental","active",27359050.8530206,142470.618210498
"state31","gender-race","female-other","informal","developmental","passive_child",756503.852575025,92196.4808386219
"state31","gender-race","female-other","informal","health","active",3057903.07308019,129693.972764905
"state31","gender-race","female-other","informal","health","passive_elder",2629163.4290624,97656.8874166789
"state31","gender-race","female-white","formal","daily_living","active",3161351.82857143,377897.81
"state31","gender-race","female-white","formal","developmental","active",15158707.0285714,530730.51
"state31","gender-race","female-white","formal","health","active",27196207.8,530730.51
"state31","gender-race","female-white","formal","none","active",54872274.9428571,570774.58
"state31","gender-race","female-white","informal","daily_living","active",174299212.542987,698018.94798843
"state31","gender-race","female-white","informal","developmental","active",15537219.793365,613652.290013295
"state31","gender-race","female-white","informal","developmental","passive_child",63202818.5184064,613652.290013295
"state31","gender-race","female-white","informal","health","active",19760869.7584303,613652.290013295
"state31","gender-race","female-white","informal","health","passive_elder",6378000.43298967,455373.368851182
"state31","gender-race","female-white","informal","none","active",687395991.178338,698018.94798843
"state31","gender-race","male-asian","formal","none","active",5703321,22759.95
"state31","gender-race","male-asian","informal","daily_living","active",2026107.02190873,22470.8873668586
"state31","gender-race","male-asian","informal","developmental","active",2301164.79218846,22470.8873668586
"state31","gender-race","male-asian","informal","developmental","passive_child",6190140.36791888,22470.8873668586
"state31","gender-race","male-asian","informal","none","active",20813658.626396,24930.5697480625
"state31","gender-race","male-black","formal","none","active",5897186.4,29670.83
"state31","gender-race","male-black","informal","daily_living","active",8021587.20170842,36534.9980869003
"state31","gender-race","male-black","informal","developmental","active",1475951.98742272,7768.16835485644
"state31","gender-race","male-black","informal","developmental","passive_child",2136246.29758552,7768.16835485644
"state31","gender-race","male-black","informal","none","active",34434719.4106558,36534.9980869003
"state31","gender-race","male-hispan","formal","none","active",14686417.5428571,74925.66
"state31","gender-race","male-hispan","informal","daily_living","active",14124340.82774,70389.087109194
"state31","gender-race","male-hispan","informal","developmental","active",2480109.95939443,45326.4977852942
"state31","gender-race","male-hispan","informal","developmental","passive_child",8280470.59741399,45326.4977852942
"state31","gender-race","male-hispan","informal","none","active",62901051.0415,70389.087109194
"state31","gender-race","male-native","informal","daily_living","active",1232606.21052403,19095.9118177386
"state31","gender-race","male-native","informal","none","active",16652159.1540048,19095.9118177386
"state31","gender-race","male-other","formal","daily_living","active",3525352.02857143,121839.55
"state31","gender-race","male-other","formal","developmental","active",2858810.57142857,268787.6
"state31","gender-race","male-other","formal","health","active",3115451.91428571,248920.53
"state31","gender-race","male-other","formal","none","active",4202490.85714286,24368.44
"state31","gender-race","male-other","informal","daily_living","active",245968.238120384,2459.68238120384
"state31","gender-race","male-other","informal","developmental","active",86109.9466619836,40319.8780901523
"state31","gender-race","male-other","informal","health","active",1749280.69386482,165048.274271948
"state31","gender-race","male-other","informal","health","passive_elder",1878347.02803347,165048.274271948
"state31","gender-race","male-white","formal","daily_living","active",11149128,544237.26
"state31","gender-race","male-white","formal","developmental","active",2227814.4,401979.94
"state31","gender-race","male-white","formal","health","active",2985495.42857143,401979.94
"state31","gender-race","male-white","formal","none","active",117823855.885714,581005.48
"state31","gender-race","male-white","informal","daily_living","active",100037967.573001,566395.195367373
"state31","gender-race","male-white","informal","developmental","active",17504513.5861889,526075.317277221
"state31","gender-race","male-white","informal","developmental","passive_child",31632710.5975278,566395.195367373
"state31","gender-race","male-white","informal","health","active",4886735.95179093,389793.872737316
"state31","gender-race","male-white","informal","health","passive_elder",7116047.39670012,389793.872737316
"state31","gender-race","male-white","informal","none","active",542912065.50015,566395.195367373
"state31","race-parenthood","asian-non-parent","formal","none","active",2694891.42857143,11250.99
"state31","race-parenthood","asian-non-parent","informal","daily_living","active",6846189.7049916,15650.4081241715
"state31","race-parenthood","asian-non-parent","informal","none","active",15144392.8170939,18110.0905053753
"state31","race-parenthood","asian-parent","formal","none","active",3008429.57142857,11508.96
"state31","race-parenthood","asian-parent","informal","daily_living","active",2026107.02190873,22470.8873668586
"state31","race-parenthood","asian-parent","informal","developmental","active",2301164.79218846,22470.8873668586
"state31","race-parenthood","asian-parent","informal","developmental","passive_child",6190140.36791888,22470.8873668586
"state31","race-parenthood","asian-parent","informal","none","active",22198748.1014379,25833.8606474564
"state31","race-parenthood","black-non-parent","formal","none","active",4461791.65714286,35173.22
"state31","race-parenthood","black-non-parent","informal","daily_living","active",9885677.22856125,50613.9135341556
"state31","race-parenthood","black-non-parent","informal","none","active",52100788.53217,50613.9135341556
"state31","race-parenthood","black-parent","formal","none","active",5109861.77142857,25030.48
"state31","race-parenthood","black-parent","informal","daily_living","active",4844734.57136529,21058.3977964005
"state31","race-parenthood","black-parent","informal","developmental","active",5476347.52849414,21058.3977964005
"state31","race-parenthood","black-parent","informal","developmental","passive_child",7175406.96027555,21058.3977964005
"state31","race-parenthood","black-parent","informal","health","active",619911.458849384,13290.2294415441
"state31","race-parenthood","black-parent","informal","none","active",18161052.2662636,21058.3977964005
"state31","race-parenthood","hispan-non-parent","formal","none","active",13583990.7428571,82600.63
"state31","race-parenthood","hispan-non-parent","informal","daily_living","active",6856929.04207492,38668.8821666789
"state31","race-parenthood","hispan-non-parent","informal","developmental","passive_child",1683660.42339696,31747.1551653704
"state31","race-parenthood","hispan-non-parent","informal","none","active",33269318.0058292,38668.8821666789
"state31","race-parenthood","hispan-parent","formal","none","active",9910126.88571429,67231.93
"state31","race-parenthood","hispan-parent","informal","daily_living","active",26510779.2257628,91715.7300929715
"state31","race-parenthood","hispan-parent","informal","developmental","active",11375206.6316172,91715.7300929715
"state31","race-parenthood","hispan-parent","informal","developmental","passive_child",15633561.4431219,91715.7300929715
"state31","race-parenthood","hispan-parent","informal","none","active",75165697.4028929,91715.7300929715
"state31","race-parenthood","multi-non-parent","informal","daily_living","active",4737575.36573108,17877.6428895512
"state31","race-parenthood","multi-non-parent","informal","none","active",16389112.2874811,17877.6428895512
"state31","race-parenthood","native-non-parent","informal","daily_living","active",7624041.83641399,77199.8720531019
"state31","race-parenthood","native-non-parent","informal","none","active",79985475.8105508,77199.8720531019
"state31","race-parenthood","other-non-parent","formal","daily_living","active",4511014.37142857,156968.61
"state31","race-parenthood","other-non-parent","formal","developmental","active",2358775.97142857,129137.01
"state31","race-parenthood","other-non-parent","formal","health","active",1288193.57142857,107582.82
"state31","race-parenthood","other-non-parent","formal","none","active",5603970.51428571,38511.73
"state31","race-parenthood","other-non-parent","informal","daily_living","active",245968.238120384,2459.68238120384
"state31","race-parenthood","other-non-parent","informal","developmental","active",13944950.4564872,58103.9602353633
"state31","race-parenthood","other-non-parent","informal","health","active",3603661.23114336,66264.3216583271
"state31","race-parenthood","other-non-parent","informal","health","passive_elder",1698662.81745005,28766.8297320438
"state31","race-parenthood","other-parent","formal","daily_living","active",4103773.54285714,239026.71
"state31","race-parenthood","other-parent","formal","developmental","active",4086267.51428571,212186.3
"state31","race-parenthood","other-parent","formal","health","active",5968652.65714286,235363.89
"state31","race-parenthood","other-parent","formal","none","active",1885446.42857143,14441.3
"state31","race-parenthood","other-parent","informal","daily_living","active",218593.263238858,3362.97328059781
"state31","race-parenthood","other-parent","informal","health","active",50617.8764147754,136281.444539905
"state31","race-parenthood","other-parent","informal","health","passive_elder",1638232.67652451,149571.673981449
"state31","race-parenthood","white-non-parent","formal","daily_living","active",12158648.4,779877.75
"state31","race-parenthood","white-non-parent","formal","developmental","active",11642914.8,779877.75
"state31","race-parenthood","white-non-parent","formal","health","active",16480586.6571429,779877.75
"state31","race-parenthood","white-non-parent","formal","none","active",96267072,779877.75
"state31","race-parenthood","white-non-parent","informal","daily_living","active",184364669.163898,845167.241588498
"state31","race-parenthood","white-non-parent","informal","developmental","active",5220478.14255583,845167.241588498
"state31","race-parenthood","white-non-parent","informal","developmental","passive_child",11776870.2739292,845167.241588498
"state31","race-parenthood","white-non-parent","informal","health","active",24085966.015167,845167.241588498
"state31","race-parenthood","white-non-parent","informal","health","passive_elder",13494047.8296898,845167.241588498
"state31","race-parenthood","white-non-parent","informal","none","active",857286039.343759,845167.241588498
"state31","race-parenthood","white-parent","formal","daily_living","active",2151831.42857143,142257.32
"state31","race-parenthood","white-parent","formal","developmental","active",5743606.62857143,152832.7
"state31","race-parenthood","white-parent","formal","health","active",13701116.5714286,152832.7
"state31","race-parenthood","white-parent","formal","none","active",64711322.2285714,295090.02
"state31","race-parenthood","white-parent","informal","daily_living","active",60455205.5354874,294560.365702018
"state31","race-parenthood","white-parent","informal","developmental","active",27821255.2369981,294560.365702018
"state31","race-parenthood","white-parent","informal","developmental","passive_child",82437167.0622836,294560.365702018
"state31","race-parenthood","white-parent","informal","health","active",561639.695054222,158278.921162113
"state31","race-parenthood","white-parent","informal","none","active",254849355.23722,294560.365702018
"state32","gender","female","formal","daily_living","active",35784474.1714286,1176726.81
"state32","gender","female","formal","developmental","active",22066028.0571429,1176726.81
"state32","gender","female","formal","health","active",32848349.0571429,1183008.35
"state32","gender","female","formal","none","active",126338242.885714,1229436.81
"state32","gender","female","informal","daily_living","active",223647290.226783,986027.29524476
"state32","gender","female","informal","developmental","active",27758988.8030313,947579.528399469
"state32","gender","female","informal","developmental","passive_child",86779248.2871765,815517.57196972
"state32","gender","female","informal","health","active",20328572.699955,852430.356807575
"state32","gender","female","informal","health","passive_elder",9239361.0943753,604523.473714037
"state32","gender","female","informal","none","active",949723217.308003,986027.29524476
"state32","gender","male","formal","daily_living","active",34733186.7428571,1289573.58
"state32","gender","male","formal","developmental","active",8307784.37142857,1077075.35
"state32","gender","male","formal","health","active",14306651.4,1172915.17
"state32","gender","male","formal","none","active",217340230.714286,1302832.31
"state32","gender","male","informal","daily_living","active",177913813.377711,999602.592374845
"state32","gender","male","informal","developmental","active",18476301.6908747,875822.868737227
"state32","gender","male","informal","developmental","passive_child",61238135.5004357,705784.326571228
"state32","gender","male","informal","health","active",9015334.32536097,847320.693340836
"state32","gender","male","informal","health","passive_elder",13558913.4378292,594415.215869847
"state32","gender","male","informal","none","active",961412794.180303,999602.592374845
"state32","gender-parenthood","female-non-parent","formal","daily_living","active",19001812.2857143,730630.27
"state32","gender-parenthood","female-non-parent","formal","developmental","active",15848257.1142857,730630.27
"state32","gender-parenthood","female-non-parent","formal","health","active",18570594,730630.27
"state32","gender-parenthood","female-non-parent","formal","none","active",69073997.0571429,735200.55
"state32","gender-parenthood","female-non-parent","informal","daily_living","active",136535777.984461,639904.901684464
"state32","gender-parenthood","female-non-parent","informal","developmental","active",8902888.1299092,623294.033050304
"state32","gender-parenthood","female-non-parent","informal","developmental","passive_child",3976788.28228877,525240.752166704
"state32","gender-parenthood","female-non-parent","informal","health","active",12869916.7171134,539738.641518591
"state32","gender-parenthood","female-non-parent","informal","health","passive_elder",7997622.53469924,525240.752166704
"state32","gender-parenthood","female-non-parent","informal","none","active",635027995.951704,639904.901684464
"state32","gender-parenthood","female-parent","formal","daily_living","active",11291622,285365.52
"state32","gender-parenthood","female-parent","formal","developmental","active",3566124.68571429,285365.52
"state32","gender-parenthood","female-parent","formal","health","active",9551583.94285714,316831.62
"state32","gender-parenthood","female-parent","formal","none","active",42091194.4285714,325175.24
"state32","gender-parenthood","female-parent","informal","daily_living","active",59030685.7567786,237370.923942036
"state32","gender-parenthood","female-parent","informal","developmental","active",18288528.1102313,237370.923942036
"state32","gender-parenthood","female-parent","informal","developmental","passive_child",81556867.2148205,237370.923942036
"state32","gender-parenthood","female-parent","informal","health","active",4558818.17245948,210994.098255683
"state32","gender-parenthood","female-parent","informal","health","passive_elder",64103.318827863,26376.8256863529
"state32","gender-parenthood","female-parent","informal","none","active",211193574.968372,237370.923942036
"state32","gender-parenthood","male-non-parent","formal","daily_living","active",18854029.8,911146.36
"state32","gender-parenthood","male-non-parent","formal","developmental","active",5149609.71428571,812155.39
"state32","gender-parenthood","male-non-parent","formal","health","active",8158308.51428572,880370.16
"state32","gender-parenthood","male-non-parent","formal","none","active",140959846.285714,911146.36
"state32","gender-parenthood","male-non-parent","informal","daily_living","active",122827167.343153,725657.146982481
"state32","gender-parenthood","male-non-parent","informal","developmental","active",2368652.23796205,630487.556765347
"state32","gender-parenthood","male-non-parent","informal","developmental","passive_child",7759243.58233897,460449.014599348
"state32","gender-parenthood","male-non-parent","informal","health","active",7927479.33057178,661236.547724565
"state32","gender-parenthood","male-non-parent","informal","health","passive_elder",10903688.5423225,460449.014599348
"state32","gender-parenthood","male-non-parent","informal","none","active",715857963.304703,725657.146982481
"state32","gender-parenthood","male-parent","formal","daily_living","active",10060916.6571429,243995.89
"state32","gender-parenthood","male-parent","formal","developmental","active",1195137.6,189991.65
"state32","gender-parenthood","male-parent","formal","health","active",5095278.6,224263.09
"state32","gender-parenthood","male-parent","formal","none","active",52526594.5714286,248297.28
"state32","gender-parenthood","male-parent","informal","daily_living","active",39267620.2418201,218375.746823437
"state32","gender-parenthood","male-parent","informal","developmental","active",15633105.1223885,218375.746823437
"state32","gender-parenthood","male-parent","informal","developmental","passive_child",49840718.7174108,218375.746823437
"state32","gender-parenthood","male-parent","informal","health","active",1044046.61972567,177322.470603567
"state32","gender-parenthood","male-parent","informal","health","passive_elder",2655224.89550663,133966.201270499
"state32","gender-parenthood","male-parent","informal","none","active",196719530.286319,218375.746823437
"state32","gender-race","female-asian","formal","health","active",2086233.6,31466.1
"state32","gender-race","female-asian","formal","none","active",5744982.85714286,88891.04
"state32","gender-race","female-asian","informal","daily_living","active",29563460.8633291,107423.726608577
"state32","gender-race","female-asian","informal","developmental","active",1995321.12137865,26376.8256863529
"state32","gender-race","female-asian","informal","developmental","passive_child",6634350.66960208,26376.8256863529
"state32","gender-race","female-asian","informal","none","active",110856082.594099,107423.726608577
"state32","gender-race","female-black","formal","none","active",12244099.2,87465.1
"state32","gender-race","female-black","informal","daily_living","active",16314442.2880758,119358.032669883
"state32","gender-race","female-black","informal","developmental","active",2219921.90157827,21304.7517862838
"state32","gender-race","female-black","informal","developmental","passive_child",3546061.54255257,21304.7517862838
"state32","gender-race","female-black","informal","health","active",4945588.38098393,98053.2808835995
"state32","gender-race","female-black","informal","none","active",110953720.013443,119358.032669883
"state32","gender-race","female-hispan","formal","daily_living","active",19887241.0285714,347738.66
"state32","gender-race","female-hispan","formal","developmental","active",3310258.11428571,177527.76
"state32","gender-race","female-hispan","formal","health","active",2736556.28571429,177527.76
"state32","gender-race","female-hispan","formal","none","active",38818726.9714286,347738.66
"state32","gender-race","female-hispan","informal","daily_living","active",60086576.7851881,236975.434362215
