"date","geo_level","category_id","subcategory_id","value","value_proportion","type","care_flag"
2008-01-01,"state53","overall","overall",220211369.856996,0.200395194926774,"Unpaid","care"
2008-01-01,"state53","overall","overall",551576979.588667,0.501942185880647,"Unpaid","non-care"
2008-01-01,"state54","overall","overall",69413559.2687966,0.357011294480106,"Unpaid","care"
2008-01-01,"state54","overall","overall",166607641.042515,0.856904763643254,"Unpaid","non-care"
2008-01-01,"state55","overall","overall",217137736.453154,0.276918142173771,"Unpaid","care"
2008-01-01,"state55","overall","overall",541294144.452662,0.690318372567682,"Unpaid","non-care"
2008-01-01,"state56","overall","overall",18641163.3289958,0.163396458677547,"Unpaid","care"
2008-01-01,"state56","overall","overall",51739240.9372699,0.453512937718018,"Unpaid","non-care"
2009-01-01,"state01","overall","overall",155375517.141069,0.292041044700017,"Unpaid","care"
2009-01-01,"state01","overall","overall",395217153.354885,0.742843096987637,"Unpaid","non-care"
2009-01-01,"state02","overall","overall",22041551.0284692,0.146403784498648,"Unpaid","care"
2009-01-01,"state02","overall","overall",49825589.5431818,0.330950161564229,"Unpaid","non-care"
2009-01-01,"state04","overall","overall",180600179.124891,0.237621192782244,"Unpaid","care"
2009-01-01,"state04","overall","overall",444029611.140492,0.584223373094641,"Unpaid","non-care"
2009-01-01,"state05","overall","overall",104631171.008012,0.347712824439302,"Unpaid","care"
2009-01-01,"state05","overall","overall",266932130.059516,0.887075275775002,"Unpaid","non-care"
2009-01-01,"state06","overall","overall",1075863529.74185,0.186049187932461,"Unpaid","care"
2009-01-01,"state06","overall","overall",2647594457.99166,0.45784877474379,"Unpaid","non-care"
2009-01-01,"state08","overall","overall",159215520.220558,0.210817146542609,"Unpaid","care"
2009-01-01,"state08","overall","overall",396598939.212591,0.525136347077226,"Unpaid","non-care"
2009-01-01,"state09","overall","overall",107549700.693,0.147838370362101,"Unpaid","care"
2009-01-01,"state09","overall","overall",284609293.972558,0.391225395697914,"Unpaid","non-care"
2009-01-01,"state10","overall","overall",26929289.3893772,0.142068658592648,"Unpaid","care"
2009-01-01,"state10","overall","overall",74894174.3593209,0.395113095402727,"Unpaid","non-care"
2009-01-01,"state11","overall","overall",15207866.0794295,0.0479988163792244,"Unpaid","care"
2009-01-01,"state11","overall","overall",55471131.9258504,0.175077072730016,"Unpaid","non-care"
2009-01-01,"state12","overall","overall",471888343.472067,0.204929471741887,"Unpaid","care"
2009-01-01,"state12","overall","overall",1352178482.89255,0.587217773088138,"Unpaid","non-care"
2009-01-01,"state13","overall","overall",283166449.55557,0.222741405241756,"Unpaid","care"
2009-01-01,"state13","overall","overall",730971099.872526,0.574988775090626,"Unpaid","non-care"
2009-01-01,"state15","overall","overall",27768591.8766112,0.136747722025717,"Unpaid","care"
2009-01-01,"state15","overall","overall",64629437.7681265,0.318270671767051,"Unpaid","non-care"
2009-01-01,"state16","overall","overall",54982489.1373897,0.327511191723156,"Unpaid","care"
2009-01-01,"state16","overall","overall",146009095.719705,0.869724410295241,"Unpaid","non-care"
2009-01-01,"state17","overall","overall",422964617.62619,0.208400746919299,"Unpaid","care"
2009-01-01,"state17","overall","overall",1098315464.106,0.541155816666907,"Unpaid","non-care"
2009-01-01,"state18","overall","overall",232786509.872908,0.283422927804593,"Unpaid","care"
2009-01-01,"state18","overall","overall",580463563.797683,0.706727734460418,"Unpaid","non-care"
2009-01-01,"state19","overall","overall",103658484.774411,0.241393536076055,"Unpaid","care"
2009-01-01,"state19","overall","overall",269869318.671006,0.628455154965874,"Unpaid","non-care"
2009-01-01,"state20","overall","overall",107367002.469273,0.276168185206636,"Unpaid","care"
2009-01-01,"state20","overall","overall",267585218.566746,0.688279662281229,"Unpaid","non-care"
2009-01-01,"state21","overall","overall",153668528.042885,0.31490725391804,"Unpaid","care"
2009-01-01,"state21","overall","overall",408009936.895233,0.83611973404921,"Unpaid","non-care"
2009-01-01,"state22","overall","overall",134968081.431925,0.203677984604268,"Unpaid","care"
2009-01-01,"state22","overall","overall",349811962.665841,0.527895149655648,"Unpaid","non-care"
2009-01-01,"state23","overall","overall",43317069.8474933,0.269018993706761,"Unpaid","care"
2009-01-01,"state23","overall","overall",125835804.969587,0.781498419546438,"Unpaid","non-care"
2009-01-01,"state24","overall","overall",171221241.419928,0.18584118960204,"Unpaid","care"
2009-01-01,"state24","overall","overall",476339360.129016,0.517012215345075,"Unpaid","non-care"
2009-01-01,"state25","overall","overall",208779709.426106,0.172679088102105,"Unpaid","care"
2009-01-01,"state25","overall","overall",556923626.268801,0.460624570227461,"Unpaid","non-care"
2009-01-01,"state26","overall","overall",366065342.206345,0.320957916606471,"Unpaid","care"
2009-01-01,"state26","overall","overall",939595214.922481,0.823816100200327,"Unpaid","non-care"
2009-01-01,"state27","overall","overall",187091428.501151,0.230023832920096,"Unpaid","care"
2009-01-01,"state27","overall","overall",515275567.151746,0.633517323139108,"Unpaid","non-care"
2009-01-01,"state28","overall","overall",101969999.087519,0.35325597633774,"Unpaid","care"
2009-01-01,"state28","overall","overall",262469339.413574,0.909275900588027,"Unpaid","non-care"
2009-01-01,"state29","overall","overall",224680073.358195,0.283210046095551,"Unpaid","care"
2009-01-01,"state29","overall","overall",567102270.756641,0.714834465920036,"Unpaid","non-care"
2009-01-01,"state30","overall","overall",30579664.1606137,0.272643225397768,"Unpaid","care"
2009-01-01,"state30","overall","overall",78024463.4104613,0.695653204444199,"Unpaid","non-care"
2009-01-01,"state31","overall","overall",62563246.7107325,0.228386911114085,"Unpaid","care"
2009-01-01,"state31","overall","overall",148629298.584086,0.542570729451121,"Unpaid","non-care"
2009-01-01,"state32","overall","overall",72438492.2990808,0.188447892824129,"Unpaid","care"
2009-01-01,"state32","overall","overall",186624922.440691,0.485502559015313,"Unpaid","non-care"
2009-01-01,"state33","overall","overall",46067015.1089187,0.238507722348462,"Unpaid","care"
2009-01-01,"state33","overall","overall",122488986.145698,0.634175429628105,"Unpaid","non-care"
2009-01-01,"state34","overall","overall",271781297.797858,0.181564855138621,"Unpaid","care"
2009-01-01,"state34","overall","overall",691546474.842388,0.461991080857116,"Unpaid","non-care"
2009-01-01,"state35","overall","overall",68470296.8795193,0.275150043829788,"Unpaid","care"
2009-01-01,"state35","overall","overall",157434963.738079,0.632657358695209,"Unpaid","non-care"
2009-01-01,"state36","overall","overall",555944839.37618,0.14709618682845,"Unpaid","care"
2009-01-01,"state36","overall","overall",1486002034.18441,0.393177915084378,"Unpaid","non-care"
2009-01-01,"state37","overall","overall",311082366.14907,0.239743552232078,"Unpaid","care"
2009-01-01,"state37","overall","overall",782146371.70395,0.602781031400152,"Unpaid","non-care"
2009-01-01,"state38","overall","overall",20675099.2948673,0.209789783594882,"Unpaid","care"
2009-01-01,"state38","overall","overall",66878286.6309717,0.678612522213672,"Unpaid","non-care"
2009-01-01,"state39","overall","overall",428344770.09495,0.283758321653571,"Unpaid","care"
2009-01-01,"state39","overall","overall",1073761004.86401,0.711316308425391,"Unpaid","non-care"
2009-01-01,"state40","overall","overall",127230240.628371,0.296060086839432,"Unpaid","care"
2009-01-01,"state40","overall","overall",319125824.457882,0.742594047099819,"Unpaid","non-care"
2009-01-01,"state41","overall","overall",126513512.176787,0.260960804788017,"Unpaid","care"
2009-01-01,"state41","overall","overall",339924665.523366,0.701166324102346,"Unpaid","non-care"
2009-01-01,"state42","overall","overall",459503325.849281,0.25994571032041,"Unpaid","care"
2009-01-01,"state42","overall","overall",1250035631.09429,0.707157884983858,"Unpaid","non-care"
2009-01-01,"state44","overall","overall",30157671.5305973,0.202041979546599,"Unpaid","care"
2009-01-01,"state44","overall","overall",81912412.3330838,0.548773996706691,"Unpaid","non-care"
2009-01-01,"state45","overall","overall",123877270.003739,0.245626272475068,"Unpaid","care"
2009-01-01,"state45","overall","overall",360347735.13611,0.7145045331855,"Unpaid","non-care"
2009-01-01,"state46","overall","overall",30069895.2097936,0.248001657445457,"Unpaid","care"
2009-01-01,"state46","overall","overall",79404290.1421806,0.654887402372026,"Unpaid","non-care"
2009-01-01,"state47","overall","overall",203022903.142873,0.257922345737927,"Unpaid","care"
2009-01-01,"state47","overall","overall",536774389.124358,0.681923602863507,"Unpaid","non-care"
2009-01-01,"state48","overall","overall",756421422.287803,0.214765375542155,"Unpaid","care"
2009-01-01,"state48","overall","overall",1841775359.18699,0.522922229626625,"Unpaid","non-care"
2009-01-01,"state49","overall","overall",105177787.091052,0.293145255739096,"Unpaid","care"
2009-01-01,"state49","overall","overall",241928297.662845,0.674288123475192,"Unpaid","non-care"
2009-01-01,"state50","overall","overall",16603819.9363904,0.204980578061148,"Unpaid","care"
2009-01-01,"state50","overall","overall",49857494.8436004,0.615510054485912,"Unpaid","non-care"
2009-01-01,"state51","overall","overall",255033001.19908,0.202330021710933,"Unpaid","care"
2009-01-01,"state51","overall","overall",683902059.454286,0.542572599965298,"Unpaid","non-care"
2009-01-01,"state53","overall","overall",221200363.579295,0.206589663385761,"Unpaid","care"
2009-01-01,"state53","overall","overall",569869099.606717,0.532228173393102,"Unpaid","non-care"
2009-01-01,"state54","overall","overall",67725994.5101013,0.348726315958426,"Unpaid","care"
2009-01-01,"state54","overall","overall",168834724.094972,0.869342883266417,"Unpaid","non-care"
2009-01-01,"state55","overall","overall",223243309.730397,0.293868956913478,"Unpaid","care"
2009-01-01,"state55","overall","overall",550653650.001471,0.724859409860729,"Unpaid","non-care"
2009-01-01,"state56","overall","overall",19346890.0685521,0.173933114489342,"Unpaid","care"
2009-01-01,"state56","overall","overall",52538509.0839672,0.4723336145097,"Unpaid","non-care"
2010-01-01,"state01","overall","overall",148864877.775328,0.27242074847958,"Unpaid","care"
2010-01-01,"state01","overall","overall",395650711.635508,0.724035545596552,"Unpaid","non-care"
2010-01-01,"state02","overall","overall",21106835.2484686,0.14359194187898,"Unpaid","care"
2010-01-01,"state02","overall","overall",44508192.1452895,0.302793747353886,"Unpaid","non-care"
2010-01-01,"state04","overall","overall",180225749.780649,0.233062235657565,"Unpaid","care"
2010-01-01,"state04","overall","overall",450448328.497366,0.582505522188603,"Unpaid","non-care"
2010-01-01,"state05","overall","overall",102008493.619414,0.329493837403827,"Unpaid","care"
2010-01-01,"state05","overall","overall",261451571.929004,0.844504988492008,"Unpaid","non-care"
2010-01-01,"state06","overall","overall",1071955310.02828,0.181657580388187,"Unpaid","care"
2010-01-01,"state06","overall","overall",2687692041.41087,0.455466406578465,"Unpaid","non-care"
2010-01-01,"state08","overall","overall",155615629.283331,0.203302191266894,"Unpaid","care"
2010-01-01,"state08","overall","overall",392043390.127494,0.512180432336295,"Unpaid","non-care"
2010-01-01,"state09","overall","overall",112744763.384731,0.154257653257134,"Unpaid","care"
2010-01-01,"state09","overall","overall",292329746.146806,0.39996625354546,"Unpaid","non-care"
2010-01-01,"state10","overall","overall",26871449.4926027,0.143619947091822,"Unpaid","care"
2010-01-01,"state10","overall","overall",74268612.4830966,0.396943759894369,"Unpaid","non-care"
2010-01-01,"state11","overall","overall",15900861.2519764,0.0482071608443946,"Unpaid","care"
2010-01-01,"state11","overall","overall",51425463.2441884,0.155908257975772,"Unpaid","non-care"
2010-01-01,"state12","overall","overall",477250108.898421,0.204466202434683,"Unpaid","care"
2010-01-01,"state12","overall","overall",1394978673.72124,0.597644686873944,"Unpaid","non-care"
2010-01-01,"state13","overall","overall",290288383.15725,0.224677504340432,"Unpaid","care"
2010-01-01,"state13","overall","overall",745799815.712316,0.577234402249665,"Unpaid","non-care"
2010-01-01,"state15","overall","overall",31029178.5070272,0.148766851460589,"Unpaid","care"
2010-01-01,"state15","overall","overall",71894688.194715,0.344693186029604,"Unpaid","non-care"
2010-01-01,"state16","overall","overall",50156402.2994468,0.292322197017521,"Unpaid","care"
2010-01-01,"state16","overall","overall",140286139.826212,0.817617506939043,"Unpaid","non-care"
2010-01-01,"state17","overall","overall",422570259.30554,0.204183082633085,"Unpaid","care"
2010-01-01,"state17","overall","overall",1098967750.47657,0.531013761771641,"Unpaid","non-care"
2010-01-01,"state18","overall","overall",239785149.278186,0.272880891406894,"Unpaid","care"
2010-01-01,"state18","overall","overall",600246964.202752,0.683094541713683,"Unpaid","non-care"
2010-01-01,"state19","overall","overall",103098819.079399,0.232875469088598,"Unpaid","care"
2010-01-01,"state19","overall","overall",265858282.068366,0.600510002933007,"Unpaid","non-care"
2010-01-01,"state20","overall","overall",103653185.251601,0.262969252240975,"Unpaid","care"
2010-01-01,"state20","overall","overall",256765280.578212,0.65141629435892,"Unpaid","non-care"
2010-01-01,"state21","overall","overall",153169636.022469,0.299414832365583,"Unpaid","care"
2010-01-01,"state21","overall","overall",418122978.855763,0.817343599379787,"Unpaid","non-care"
2010-01-01,"state22","overall","overall",139613716.691993,0.201047973493097,"Unpaid","care"
2010-01-01,"state22","overall","overall",369383491.945131,0.531923397335009,"Unpaid","non-care"
2010-01-01,"state23","overall","overall",42621941.8076121,0.259462941197302,"Unpaid","care"
2010-01-01,"state23","overall","overall",127414067.059692,0.775638724731065,"Unpaid","non-care"
2010-01-01,"state24","overall","overall",170578294.650472,0.176565610308979,"Unpaid","care"
2010-01-01,"state24","overall","overall",473513030.939938,0.490133386949847,"Unpaid","non-care"
2010-01-01,"state25","overall","overall",209686902.57515,0.165543198592717,"Unpaid","care"
2010-01-01,"state25","overall","overall",558406353.517941,0.440849536812275,"Unpaid","non-care"
2010-01-01,"state26","overall","overall",368873041.491148,0.305115241170729,"Unpaid","care"
2010-01-01,"state26","overall","overall",938763818.585382,0.776503340423446,"Unpaid","non-care"
2010-01-01,"state27","overall","overall",194249288.075597,0.23012935473991,"Unpaid","care"
2010-01-01,"state27","overall","overall",523960147.803035,0.620741583755067,"Unpaid","non-care"
2010-01-01,"state28","overall","overall",95030643.9019587,0.325045449746091,"Unpaid","care"
2010-01-01,"state28","overall","overall",252661265.826022,0.864209600311288,"Unpaid","non-care"
2010-01-01,"state29","overall","overall",211997141.113879,0.261427405132688,"Unpaid","care"
2010-01-01,"state29","overall","overall",564310292.590553,0.695887570494969,"Unpaid","non-care"
2010-01-01,"state30","overall","overall",28901792.5467381,0.248391899174458,"Unpaid","care"
2010-01-01,"state30","overall","overall",80148558.4678486,0.688824148942654,"Unpaid","non-care"
2010-01-01,"state31","overall","overall",61526898.4691887,0.216058736716033,"Unpaid","care"
2010-01-01,"state31","overall","overall",149073348.553738,0.523488103055917,"Unpaid","non-care"
2010-01-01,"state32","overall","overall",71397427.4345702,0.182731179739592,"Unpaid","care"
2010-01-01,"state32","overall","overall",188644210.32158,0.482807018988128,"Unpaid","non-care"
2010-01-01,"state33","overall","overall",43370600.7257544,0.217000445027037,"Unpaid","care"
2010-01-01,"state33","overall","overall",120651814.769333,0.603669238150941,"Unpaid","non-care"
2010-01-01,"state34","overall","overall",274446462.915293,0.180568470082222,"Unpaid","care"
2010-01-01,"state34","overall","overall",711198680.763806,0.467923894321245,"Unpaid","non-care"
2010-01-01,"state35","overall","overall",64701781.325179,0.260316246334259,"Unpaid","care"
2010-01-01,"state35","overall","overall",153905416.308273,0.619211394853667,"Unpaid","non-care"
2010-01-01,"state36","overall","overall",557488688.452252,0.142134646586724,"Unpaid","care"
2010-01-01,"state36","overall","overall",1512768750.49695,0.385688277041589,"Unpaid","non-care"
2010-01-01,"state37","overall","overall",304844655.940622,0.230832535496365,"Unpaid","care"
2010-01-01,"state37","overall","overall",797895757.427881,0.604177561127216,"Unpaid","non-care"
2010-01-01,"state38","overall","overall",21197282.1388307,0.199936119239877,"Unpaid","care"
2010-01-01,"state38","overall","overall",68035538.105529,0.641721960868639,"Unpaid","non-care"
2010-01-01,"state39","overall","overall",421299026.172861,0.272738025759621,"Unpaid","care"
2010-01-01,"state39","overall","overall",1049175602.07317,0.679208981288247,"Unpaid","non-care"
2010-01-01,"state40","overall","overall",131113056.254081,0.302722217298513,"Unpaid","care"
2010-01-01,"state40","overall","overall",326142052.119881,0.753017647462125,"Unpaid","non-care"
2010-01-01,"state41","overall","overall",136019034.012848,0.274689840967153,"Unpaid","care"
2010-01-01,"state41","overall","overall",355019836.556505,0.716960998522306,"Unpaid","non-care"
2010-01-01,"state42","overall","overall",444679392.237671,0.243411167339501,"Unpaid","care"
2010-01-01,"state42","overall","overall",1246450603.85905,0.68228931183345,"Unpaid","non-care"
2010-01-01,"state44","overall","overall",28486956.8860146,0.185506297227779,"Unpaid","care"
2010-01-01,"state44","overall","overall",70778263.6842091,0.46090614988486,"Unpaid","non-care"
2010-01-01,"state45","overall","overall",126586637.292274,0.244754782948788,"Unpaid","care"
2010-01-01,"state45","overall","overall",373381910.471588,0.721932507326784,"Unpaid","non-care"
2010-01-01,"state46","overall","overall",27851484.4682294,0.226860812951008,"Unpaid","care"
2010-01-01,"state46","overall","overall",76590720.0053062,0.623860212001526,"Unpaid","non-care"
2010-01-01,"state47","overall","overall",199919093.346533,0.249312299731401,"Unpaid","care"
2010-01-01,"state47","overall","overall",550947692.72206,0.687068123434085,"Unpaid","non-care"
2010-01-01,"state48","overall","overall",760319608.416155,0.209753787319022,"Unpaid","care"
2010-01-01,"state48","overall","overall",1885608689.41725,0.520193823267075,"Unpaid","non-care"
2010-01-01,"state49","overall","overall",106179251.181514,0.289783815512836,"Unpaid","care"
2010-01-01,"state49","overall","overall",249966509.015583,0.682207191394946,"Unpaid","non-care"
2010-01-01,"state50","overall","overall",15932146.4936236,0.188252525693013,"Unpaid","care"
2010-01-01,"state50","overall","overall",51265422.7383935,0.605746709339204,"Unpaid","non-care"
2010-01-01,"state51","overall","overall",252842799.941929,0.194004115580586,"Unpaid","care"
2010-01-01,"state51","overall","overall",689226387.540328,0.52883750607205,"Unpaid","non-care"
2010-01-01,"state53","overall","overall",227317949.662699,0.205643007636194,"Unpaid","care"
2010-01-01,"state53","overall","overall",597330214.304507,0.540374317135184,"Unpaid","non-care"
2010-01-01,"state54","overall","overall",68992642.433596,0.350612394335339,"Unpaid","care"
2010-01-01,"state54","overall","overall",176641859.670002,0.897672899227702,"Unpaid","non-care"
2010-01-01,"state55","overall","overall",224361722.887871,0.284690433693082,"Unpaid","care"
2010-01-01,"state55","overall","overall",577724585.887489,0.733069174164187,"Unpaid","non-care"
2010-01-01,"state56","overall","overall",18523717.8247894,0.172761435975453,"Unpaid","care"
2010-01-01,"state56","overall","overall",53200565.3287285,0.49617501993024,"Unpaid","non-care"
2011-01-01,"state01","overall","overall",146941963.431359,0.266340919192889,"Unpaid","care"
2011-01-01,"state01","overall","overall",396785720.765653,0.719197369652025,"Unpaid","non-care"
2011-01-01,"state02","overall","overall",19463014.9323545,0.131444809471823,"Unpaid","care"
2011-01-01,"state02","overall","overall",43689799.8448824,0.295062067024675,"Unpaid","non-care"
2011-01-01,"state04","overall","overall",183905634.24699,0.231139616468613,"Unpaid","care"
2011-01-01,"state04","overall","overall",469570126.174246,0.590173647008914,"Unpaid","non-care"
2011-01-01,"state05","overall","overall",94679639.1884158,0.2998744232021,"Unpaid","care"
2011-01-01,"state05","overall","overall",259188955.67086,0.820917139613089,"Unpaid","non-care"
2011-01-01,"state06","overall","overall",1069125449.73454,0.177952969561366,"Unpaid","care"
2011-01-01,"state06","overall","overall",2737244586.93186,0.455606779149483,"Unpaid","non-care"
2011-01-01,"state08","overall","overall",161623429.030914,0.207746732492957,"Unpaid","care"
2011-01-01,"state08","overall","overall",423351995.990245,0.544166117429191,"Unpaid","non-care"
2011-01-01,"state09","overall","overall",110447803.56097,0.154129437388711,"Unpaid","care"
2011-01-01,"state09","overall","overall",290673466.39208,0.405633578888746,"Unpaid","non-care"
2011-01-01,"state10","overall","overall",28460087.755902,0.146095931014707,"Unpaid","care"
2011-01-01,"state10","overall","overall",77529900.9617215,0.397989042044742,"Unpaid","non-care"
2011-01-01,"state11","overall","overall",16124048.0569676,0.0479896469628364,"Unpaid","care"
2011-01-01,"state11","overall","overall",56861943.406414,0.16923694224016,"Unpaid","non-care"
2011-01-01,"state12","overall","overall",489793254.352607,0.210472718460653,"Unpaid","care"
2011-01-01,"state12","overall","overall",1449924246.08111,0.623057779834199,"Unpaid","non-care"
2011-01-01,"state13","overall","overall",300257227.981403,0.227743933825085,"Unpaid","care"
2011-01-01,"state13","overall","overall",761182235.095725,0.577353750129235,"Unpaid","non-care"
2011-01-01,"state15","overall","overall",28336010.8366762,0.134016859978941,"Unpaid","care"
2011-01-01,"state15","overall","overall",74779948.0288604,0.353676241937513,"Unpaid","non-care"
2011-01-01,"state16","overall","overall",51832536.1894132,0.301717206384534,"Unpaid","care"
2011-01-01,"state16","overall","overall",139116363.481239,0.809796387322218,"Unpaid","non-care"
2011-01-01,"state17","overall","overall",408195185.070706,0.192937455778218,"Unpaid","care"
2011-01-01,"state17","overall","overall",1065793827.03151,0.503757900368107,"Unpaid","non-care"
2011-01-01,"state18","overall","overall",244611161.409929,0.277679521077241,"Unpaid","care"
2011-01-01,"state18","overall","overall",610649736.386746,0.693201918377106,"Unpaid","non-care"
2011-01-01,"state19","overall","overall",107658246.808454,0.2387908801574,"Unpaid","care"
2011-01-01,"state19","overall","overall",281953611.136501,0.625385912949454,"Unpaid","non-care"
2011-01-01,"state20","overall","overall",105623998.148819,0.26077917896166,"Unpaid","care"
2011-01-01,"state20","overall","overall",262941265.721406,0.649185872450657,"Unpaid","non-care"
2011-01-01,"state21","overall","overall",156415583.947253,0.303050845325742,"Unpaid","care"
2011-01-01,"state21","overall","overall",420507208.928377,0.814721026610026,"Unpaid","non-care"
2011-01-01,"state22","overall","overall",136359241.713038,0.206317232324288,"Unpaid","care"
2011-01-01,"state22","overall","overall",362881881.982429,0.549055455359615,"Unpaid","non-care"
2011-01-01,"state23","overall","overall",43741200.213036,0.268645779429446,"Unpaid","care"
2011-01-01,"state23","overall","overall",128717432.01462,0.790545176659757,"Unpaid","non-care"
2011-01-01,"state24","overall","overall",173287911.413971,0.175618635335696,"Unpaid","care"
2011-01-01,"state24","overall","overall",477221102.041455,0.483639730031165,"Unpaid","non-care"
2011-01-01,"state25","overall","overall",213781823.497862,0.165086226264009,"Unpaid","care"
2011-01-01,"state25","overall","overall",576257147.94585,0.444996288063717,"Unpaid","non-care"
2011-01-01,"state26","overall","overall",360382880.904407,0.289742091891873,"Unpaid","care"
2011-01-01,"state26","overall","overall",933771771.882932,0.750737620654924,"Unpaid","non-care"
2011-01-01,"state27","overall","overall",195295452.197964,0.226141600155377,"Unpaid","care"
2011-01-01,"state27","overall","overall",540364178.240385,0.625712573224989,"Unpaid","non-care"
2011-01-01,"state28","overall","overall",91356877.5927682,0.313127203318967,"Unpaid","care"
2011-01-01,"state28","overall","overall",243979658.918065,0.836244301214785,"Unpaid","non-care"
2011-01-01,"state29","overall","overall",209446603.941299,0.260928781956755,"Unpaid","care"
2011-01-01,"state29","overall","overall",570785478.051667,0.711085101138077,"Unpaid","non-care"
2011-01-01,"state30","overall","overall",33606347.9951351,0.281775720460356,"Unpaid","care"
2011-01-01,"state30","overall","overall",88808494.3936927,0.744623530483133,"Unpaid","non-care"
2011-01-01,"state31","overall","overall",61886849.7303066,0.205849226144282,"Unpaid","care"
2011-01-01,"state31","overall","overall",156598815.710303,0.520881983322068,"Unpaid","non-care"
2011-01-01,"state32","overall","overall",80785343.5881866,0.204284365168698,"Unpaid","care"
2011-01-01,"state32","overall","overall",214856832.055541,0.543315032023236,"Unpaid","non-care"
2011-01-01,"state33","overall","overall",43410559.5270884,0.215678952254642,"Unpaid","care"
2011-01-01,"state33","overall","overall",120323583.272231,0.59780994887857,"Unpaid","non-care"
2011-01-01,"state34","overall","overall",271450689.910873,0.180644013032887,"Unpaid","care"
2011-01-01,"state34","overall","overall",717565198.829889,0.477522665983766,"Unpaid","non-care"
2011-01-01,"state35","overall","overall",67020365.5900606,0.270147013829269,"Unpaid","care"
2011-01-01,"state35","overall","overall",159261611.914631,0.641954852045064,"Unpaid","non-care"
2011-01-01,"state36","overall","overall",551625674.35427,0.139788119874539,"Unpaid","care"
2011-01-01,"state36","overall","overall",1510080294.11885,0.382671247892092,"Unpaid","non-care"
2011-01-01,"state37","overall","overall",305725579.036633,0.230462137979615,"Unpaid","care"
2011-01-01,"state37","overall","overall",813354587.801398,0.613123173503837,"Unpaid","non-care"
2011-01-01,"state38","overall","overall",20414450.4194643,0.172083269510315,"Unpaid","care"
2011-01-01,"state38","overall","overall",65483190.6109013,0.551989463676524,"Unpaid","non-care"
2011-01-01,"state39","overall","overall",419743436.136837,0.264034441261056,"Unpaid","care"
2011-01-01,"state39","overall","overall",1050886722.90871,0.661047356131636,"Unpaid","non-care"
2011-01-01,"state40","overall","overall",131744264.344919,0.293463089894168,"Unpaid","care"
2011-01-01,"state40","overall","overall",325028980.651903,0.724008816942003,"Unpaid","non-care"
2011-01-01,"state41","overall","overall",135703010.228797,0.266357058226209,"Unpaid","care"
2011-01-01,"state41","overall","overall",362845945.189202,0.712191854749257,"Unpaid","non-care"
2011-01-01,"state42","overall","overall",442451431.004506,0.23873221009269,"Unpaid","care"
2011-01-01,"state42","overall","overall",1259316453.84723,0.67948565461861,"Unpaid","non-care"
2011-01-01,"state44","overall","overall",27969877.2546115,0.182217111121025,"Unpaid","care"
2011-01-01,"state44","overall","overall",72309113.2634043,0.471076708940799,"Unpaid","non-care"
2011-01-01,"state45","overall","overall",126664931.964501,0.23927368229666,"Unpaid","care"
2011-01-01,"state45","overall","overall",367882903.794976,0.694941336009887,"Unpaid","non-care"
2011-01-01,"state46","overall","overall",32578118.6894242,0.249652286919037,"Unpaid","care"
2011-01-01,"state46","overall","overall",76870759.5993305,0.589075173865284,"Unpaid","non-care"
2011-01-01,"state47","overall","overall",210870849.117816,0.255275582007704,"Unpaid","care"
2011-01-01,"state47","overall","overall",548328394.875939,0.663794216786694,"Unpaid","non-care"
2011-01-01,"state48","overall","overall",765942306.939629,0.204038872725639,"Unpaid","care"
2011-01-01,"state48","overall","overall",1933504069.03287,0.515064890764675,"Unpaid","non-care"
2011-01-01,"state49","overall","overall",112629961.604713,0.297249522857881,"Unpaid","care"
2011-01-01,"state49","overall","overall",264739103.640733,0.69869128176759,"Unpaid","non-care"
2011-01-01,"state50","overall","overall",15048425.7858563,0.173469706913855,"Unpaid","care"
2011-01-01,"state50","overall","overall",43141305.1589021,0.497308467230488,"Unpaid","non-care"
2011-01-01,"state51","overall","overall",256724266.043636,0.195391879302909,"Unpaid","care"
2011-01-01,"state51","overall","overall",701429284.643176,0.533855206742436,"Unpaid","non-care"
2011-01-01,"state53","overall","overall",235486845.99268,0.208838128167742,"Unpaid","care"
2011-01-01,"state53","overall","overall",605696424.877604,0.537153177605785,"Unpaid","non-care"
2011-01-01,"state54","overall","overall",66928066.8276299,0.333839120249551,"Unpaid","care"
2011-01-01,"state54","overall","overall",175642178.295936,0.876108231723543,"Unpaid","non-care"
2011-01-01,"state55","overall","overall",216876955.083139,0.269560070711241,"Unpaid","care"
2011-01-01,"state55","overall","overall",584896636.121225,0.726978016318811,"Unpaid","non-care"
2011-01-01,"state56","overall","overall",18276640.8479495,0.171359059371011,"Unpaid","care"
2011-01-01,"state56","overall","overall",54166862.6943442,0.507860427832551,"Unpaid","non-care"
2012-01-01,"state01","overall","overall",141982879.16841,0.254442733153814,"Unpaid","care"
2012-01-01,"state01","overall","overall",399777837.038314,0.716428389860266,"Unpaid","non-care"
2012-01-01,"state02","overall","overall",15336238.1448001,0.0980553838999853,"Unpaid","care"
2012-01-01,"state02","overall","overall",39167165.8064948,0.250423307408826,"Unpaid","non-care"
2012-01-01,"state04","overall","overall",184843178.601178,0.227105067231424,"Unpaid","care"
2012-01-01,"state04","overall","overall",486256362.182575,0.597432291853467,"Unpaid","non-care"
2012-01-01,"state05","overall","overall",91795656.4549279,0.287313551685346,"Unpaid","care"
2012-01-01,"state05","overall","overall",250759766.258985,0.784859347882452,"Unpaid","non-care"
