"year","prime_age","race_ethnicity","empstat","poverty","gender","provider_status","time_use","care_type","care_focus","provider_attention","population","provision_interval"
2014,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","with_children","care","informal","developmental","active",5315.63844154247,53156.3844154246
2014,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","with_children","care","informal","health","passive_elder",13767.3775624625,0
2014,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","without_children","care","informal","daily_living","active",22115.382651589,1191133.14814911
2014,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","without_children","care","informal","developmental","passive_child",22115.382651589,0
2014,"Under Twenty-Five","Black","Unemployed","Below Poverty","male","without_children","care","informal","health","passive_elder",22115.382651589,0
2014,"Under Twenty-Five","Black","Unemployed","NIU","female","with_children","care","informal","daily_living","active",4555.90863597041,59226.8122676153
2014,"Under Twenty-Five","Black","Unemployed","NIU","female","with_children","care","informal","developmental","passive_child",4555.90863597041,2769992.45067001
2014,"Under Twenty-Five","Black","Unemployed","NIU","female","with_children","care","informal","developmental","active",4555.90863597041,328025.42178987
2014,"Under Twenty-Five","Black","Unemployed","NIU","female","with_children","care","informal","health","passive_elder",4555.90863597041,0
2014,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","daily_living","active",22996.9812195797,1610876.7643648
2014,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",26154.0295900762,0
2014,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","developmental","active",13841.7118915167,5398267.63769152
2014,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",26154.0295900762,0
2014,"Under Twenty-Five","Black","Unemployed","NIU","male","without_children","care","informal","health","active",13841.7118915167,69208.5594575836
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",35856.1303444592,7716517.61170115
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",35856.1303444592,16073682.3397784
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","developmental","active",35856.1303444592,3472433.89405681
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",35856.1303444592,0
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",161934.141718553,18030808.2949996
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",165831.912806064,1449567.91904813
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","developmental","active",27290.0031937244,3386511.6274824
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",165831.912806064,55784.8618938849
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","female","without_children","care","informal","health","active",8780.19801588712,606304.356264386
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","with_children","care","informal","daily_living","active",7541.68054562247,829584.860018471
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","with_children","care","informal","developmental","passive_child",7541.68054562247,829584.860018471
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","with_children","care","informal","developmental","active",7541.68054562247,226250.416368674
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","with_children","care","informal","health","passive_elder",7541.68054562247,0
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",313810.7452697,34351028.2667676
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",321705.290854133,3299421.05382104
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","developmental","active",88068.1855828416,7576084.23981789
2014,"Under Twenty-Five","Hispanic","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",321705.290854133,0
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",21875.3762457622,5194554.30084573
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",21875.3762457622,11415358.368687
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","developmental","active",19506.3105806214,832839.990954847
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",21875.3762457622,0
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",118827.866485475,14600863.376719
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",120154.545462899,5797753.15782555
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",120154.545462899,549846.958647682
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","daily_living","active",43928.867198223,7164504.47574983
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","developmental","passive_child",43928.867198223,9983035.01685996
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","developmental","active",22530.7316873671,1731791.3745737
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","with_children","care","informal","health","passive_elder",43928.867198223,0
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",148568.75619474,18274260.6057129
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",163211.970793519,5077022.56621442
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","developmental","active",5388.74075584274,80831.1113376411
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",163211.970793519,104007.47782229
2014,"Under Twenty-Five","Hispanic","Employed","Below Poverty","male","without_children","care","informal","health","active",4847.21647765315,581665.977318378
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","daily_living","active",11661.2177181008,2390549.63221067
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","developmental","passive_child",11661.2177181008,11253075.0979673
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","developmental","active",11661.2177181008,349836.531543025
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","with_children","care","informal","health","passive_elder",11661.2177181008,0
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","without_children","care","informal","daily_living","active",6636.90992926794,1261012.88656091
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","without_children","care","informal","developmental","passive_child",6636.90992926794,0
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","without_children","care","informal","health","passive_elder",6636.90992926794,0
2014,"Under Twenty-Five","Hispanic","Employed","NIU","female","without_children","care","informal","health","active",6636.90992926794,199107.297878038
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","daily_living","active",11573.8731007825,3680491.64604882
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","developmental","passive_child",11573.8731007825,5590180.70767793
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","developmental","active",11573.8731007825,3726787.13845195
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","with_children","care","informal","health","passive_elder",11573.8731007825,0
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",76038.5161631573,17629844.7207372
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",76038.5161631573,2957247.37194871
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",76038.5161631573,0
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",77070.1205853479,5091011.28336784
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",80895.3077231803,753168.105799929
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",80895.3077231803,0
2014,"Under Twenty-Five","Hispanic","NILF","Above Poverty","male","without_children","care","informal","health","active",30895.4383915101,3142660.68139942
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","daily_living","active",88352.7972466833,26815355.0383311
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","developmental","passive_child",91573.2090090553,44958757.4042247
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","developmental","active",91573.2090090553,17320819.022415
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","health","passive_elder",91573.2090090553,762798.576762049
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","with_children","care","informal","health","active",20776.4680390641,6203279.12891553
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",37304.5835330367,10739377.873701
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",37304.5835330367,0
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",37304.5835330367,0
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","male","without_children","care","informal","daily_living","active",20012.7720565036,4212727.89053317
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","male","without_children","care","informal","developmental","passive_child",20012.7720565036,0
2014,"Under Twenty-Five","Hispanic","NILF","Below Poverty","male","without_children","care","informal","health","passive_elder",20012.7720565036,0
2014,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","daily_living","active",49720.4128896378,4729824.78564132
2014,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","developmental","passive_child",49720.4128896378,1034959.29582442
2014,"Under Twenty-Five","Hispanic","NILF","NIU","female","without_children","care","informal","health","passive_elder",49720.4128896378,0
2014,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","daily_living","active",13311.0372974521,399331.118923562
2014,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","developmental","passive_child",13311.0372974521,0
2014,"Under Twenty-Five","Hispanic","NILF","NIU","male","without_children","care","informal","health","passive_elder",13311.0372974521,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","with_children","care","informal","daily_living","active",17158.5267896175,4718594.86714482
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","with_children","care","informal","developmental","passive_child",17158.5267896175,6983520.40337434
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","with_children","care","informal","developmental","active",17158.5267896175,4718594.86714482
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","with_children","care","informal","health","passive_elder",17158.5267896175,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","daily_living","active",12953.1721733896,3097899.36830856
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","developmental","passive_child",12953.1721733896,598508.387404512
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","female","without_children","care","informal","health","passive_elder",12953.1721733896,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",25583.662296857,3017552.33096169
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",25583.662296857,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",25583.662296857,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","daily_living","active",18969.2508097205,3585378.78977932
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","developmental","passive_child",18969.2508097205,11015665.6884691
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","developmental","active",18969.2508097205,3167053.94793404
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","health","passive_elder",18969.2508097205,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","with_children","care","informal","health","active",5453.72276200329,501742.494104302
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","without_children","care","informal","daily_living","active",21436.3923418592,7401781.84209333
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","without_children","care","informal","developmental","passive_child",21436.3923418592,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","female","without_children","care","informal","health","passive_elder",21436.3923418592,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","daily_living","active",64325.1840408049,7122882.53415873
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","developmental","passive_child",64325.1840408049,3742141.16163538
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","developmental","active",15592.2548401474,935535.290408844
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","health","passive_elder",64325.1840408049,0
2014,"Under Twenty-Five","Hispanic","Unemployed","Below Poverty","male","without_children","care","informal","health","active",15592.2548401474,3742141.16163538
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","with_children","care","informal","daily_living","active",3544.03509404931,514993.819044603
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","with_children","care","informal","developmental","passive_child",3544.03509404931,933301.111912438
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","with_children","care","informal","developmental","active",3544.03509404931,201345.877033425
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","with_children","care","informal","health","passive_elder",3544.03509404931,0
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","without_children","care","informal","daily_living","active",13472.7938470263,1482007.32317289
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","without_children","care","informal","developmental","passive_child",13472.7938470263,0
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","without_children","care","informal","developmental","active",13472.7938470263,67363.9692351315
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","female","without_children","care","informal","health","passive_elder",13472.7938470263,0
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","male","without_children","care","informal","daily_living","active",12367.2743631814,3957527.79621804
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",12367.2743631814,0
2014,"Under Twenty-Five","Hispanic","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",12367.2743631814,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",5354.43036246247,546151.896971171
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",5354.43036246247,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","with_children","care","informal","developmental","active",5354.43036246247,401582.277184685
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",5354.43036246247,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",21965.7271170214,4371253.02908013
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",21965.7271170214,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",21965.7271170214,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",48007.4003180515,8312217.19598975
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",48007.4003180515,0
2014,"Under Twenty-Five","Two or More Races","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",48007.4003180515,0
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",8810.2490794,1512418.04003619
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",8810.2490794,1329812.863062
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","with_children","care","informal","developmental","active",8810.2490794,320408.986245055
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",8810.2490794,0
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",2883.04968541589,129737.235843715
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",2883.04968541589,0
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",2883.04968541589,0
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","male","with_children","care","informal","daily_living","active",2484.91877700877,1366705.32735482
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","male","with_children","care","informal","developmental","passive_child",2484.91877700877,1640046.39282579
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","male","with_children","care","informal","developmental","active",2484.91877700877,24849.1877700877
2014,"Under Twenty-Five","Two or More Races","Employed","Below Poverty","male","with_children","care","informal","health","passive_elder",2484.91877700877,0
2014,"Under Twenty-Five","Two or More Races","Employed","NIU","female","without_children","care","informal","daily_living","active",17278.180008177,2850899.7013492
2014,"Under Twenty-Five","Two or More Races","Employed","NIU","female","without_children","care","informal","developmental","passive_child",17278.180008177,0
2014,"Under Twenty-Five","Two or More Races","Employed","NIU","female","without_children","care","informal","health","passive_elder",17278.180008177,0
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","female","with_children","care","informal","daily_living","active",10132.5088728795,1687183.19560421
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","female","with_children","care","informal","developmental","passive_child",10132.5088728795,5878021.86857986
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","female","with_children","care","informal","developmental","active",10132.5088728795,1456965.99338184
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","female","with_children","care","informal","health","passive_elder",10132.5088728795,0
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",10244.3393775238,1229320.72530286
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",10244.3393775238,0
2014,"Under Twenty-Five","Two or More Races","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",10244.3393775238,0
2014,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","male","without_children","care","informal","daily_living","active",2892.51998064384,86775.5994193151
2014,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","male","without_children","care","informal","developmental","passive_child",2892.51998064384,0
2014,"Under Twenty-Five","Two or More Races","NILF","Below Poverty","male","without_children","care","informal","health","passive_elder",2892.51998064384,0
2014,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","daily_living","active",13732.0039640756,672868.194239705
2014,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","developmental","passive_child",13732.0039640756,0
2014,"Under Twenty-Five","Two or More Races","Unemployed","Above Poverty","male","without_children","care","informal","health","passive_elder",13732.0039640756,0
2014,"Under Twenty-Five","Two or More Races","Unemployed","NIU","male","without_children","care","informal","daily_living","active",5199.99793933534,311999.876360121
2014,"Under Twenty-Five","Two or More Races","Unemployed","NIU","male","without_children","care","informal","developmental","passive_child",5199.99793933534,0
2014,"Under Twenty-Five","Two or More Races","Unemployed","NIU","male","without_children","care","informal","health","passive_elder",5199.99793933534,0
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","daily_living","active",41582.8613122416,5102067.09048151
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","developmental","passive_child",41582.8613122416,12279585.6755766
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","developmental","active",41582.8613122416,3076869.30574797
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","with_children","care","informal","health","passive_elder",41582.8613122416,336429.722741984
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","daily_living","active",820113.031761237,104927007.815867
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","developmental","passive_child",820113.031761237,3475591.34025175
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","developmental","active",61478.812298149,2114864.97615865
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","health","passive_elder",820113.031761237,0
2014,"Under Twenty-Five","White","Employed","Above Poverty","female","without_children","care","informal","health","active",57631.5125013556,1767593.36987752
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","daily_living","active",44402.7278186992,2990431.09958226
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","developmental","passive_child",44402.7278186992,11583243.686599
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","developmental","active",9706.0975091737,1016035.83620718
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","with_children","care","informal","health","passive_elder",44402.7278186992,0
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","daily_living","active",740994.56850778,73700822.6187518
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","developmental","passive_child",766915.315985038,3561851.606245
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","developmental","active",19825.2609068953,445975.433721667
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","health","passive_elder",766915.315985038,4466073.67674085
2014,"Under Twenty-Five","White","Employed","Above Poverty","male","without_children","care","informal","health","active",5501.05178911945,165031.553673584
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","daily_living","active",88999.1828829195,21379075.2609564
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","developmental","passive_child",88999.1828829195,40535291.6436371
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","developmental","active",88999.1828829195,6799934.80991953
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","health","passive_elder",88999.1828829195,0
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","with_children","care","informal","health","active",10175.1294041408,305253.882124225
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","daily_living","active",218256.697542618,24587892.9239719
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","developmental","passive_child",218256.697542618,2577990.94179963
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","developmental","active",32408.0921165764,1577411.95003088
2014,"Under Twenty-Five","White","Employed","Below Poverty","female","without_children","care","informal","health","passive_elder",218256.697542618,0
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","daily_living","active",56460.5355271512,4522604.66942517
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","developmental","passive_child",56460.5355271512,10790431.0463556
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","developmental","active",21790.9401077074,2675439.94427856
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","with_children","care","informal","health","passive_elder",56460.5355271512,0
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","daily_living","active",163562.646287387,24377617.9026668
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","developmental","passive_child",175756.811121297,649096.767371422
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","health","passive_elder",175756.811121297,0
2014,"Under Twenty-Five","White","Employed","Below Poverty","male","without_children","care","informal","health","active",21647.8442364038,1840066.76009433
2014,"Under Twenty-Five","White","Employed","NIU","female","with_children","care","informal","daily_living","active",3541.66529490082,230208.244168553
2014,"Under Twenty-Five","White","Employed","NIU","female","with_children","care","informal","developmental","passive_child",3541.66529490082,0
2014,"Under Twenty-Five","White","Employed","NIU","female","with_children","care","informal","health","passive_elder",3541.66529490082,0
2014,"Under Twenty-Five","White","Employed","NIU","male","without_children","care","informal","daily_living","active",85763.7387683945,2014550.27292239
2014,"Under Twenty-Five","White","Employed","NIU","male","without_children","care","informal","developmental","passive_child",89023.2428536192,818174.952703997
2014,"Under Twenty-Five","White","Employed","NIU","male","without_children","care","informal","developmental","active",6060.55520521479,727266.624625775
2014,"Under Twenty-Five","White","Employed","NIU","male","without_children","care","informal","health","passive_elder",89023.2428536192,0
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","with_children","care","informal","daily_living","active",14207.6123692521,3058228.79770787
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","with_children","care","informal","developmental","passive_child",14207.6123692521,7945620.19610492
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","with_children","care","informal","developmental","active",14207.6123692521,2788660.82626952
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","with_children","care","informal","health","passive_elder",14207.6123692521,57086.5073404274
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","without_children","care","informal","daily_living","active",118589.328222638,18201336.55222
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","without_children","care","informal","developmental","passive_child",118589.328222638,613341.471263047
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","without_children","care","informal","developmental","active",9173.91671590027,3614013.87010249
2014,"Under Twenty-Five","White","NILF","Above Poverty","female","without_children","care","informal","health","passive_elder",118589.328222638,0
2014,"Under Twenty-Five","White","NILF","Above Poverty","male","without_children","care","informal","daily_living","active",139873.242170834,9672674.58098848
2014,"Under Twenty-Five","White","NILF","Above Poverty","male","without_children","care","informal","developmental","passive_child",144632.055603618,1888508.06023756
2014,"Under Twenty-Five","White","NILF","Above Poverty","male","without_children","care","informal","developmental","active",19487.7980337222,1427564.05701693
2014,"Under Twenty-Five","White","NILF","Above Poverty","male","without_children","care","informal","health","passive_elder",144632.055603618,712644.551033041
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","with_children","care","informal","daily_living","active",68519.5950111868,15607235.6206021
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","with_children","care","informal","developmental","passive_child",68519.5950111868,30237463.9905838
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","with_children","care","informal","developmental","active",68519.5950111868,17490063.3460381
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","with_children","care","informal","health","passive_elder",68519.5950111868,115129.935357279
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","without_children","care","informal","daily_living","active",111970.087697197,21009775.9666088
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","without_children","care","informal","developmental","passive_child",111970.087697197,0
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","without_children","care","informal","developmental","active",10040.6894754318,602441.368525907
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","without_children","care","informal","health","passive_elder",111970.087697197,0
2014,"Under Twenty-Five","White","NILF","Below Poverty","female","without_children","care","informal","health","active",14276.2224866005,285524.449732011
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","with_children","care","informal","daily_living","active",6857.02118340548,221485.611496611
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","with_children","care","informal","developmental","passive_child",6857.02118340548,1550102.50494158
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","with_children","care","informal","developmental","active",3954.34312485096,1593600.27931494
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","with_children","care","informal","health","passive_elder",6857.02118340548,0
2014,"Under Twenty-Five","White","NILF","Below Poverty","male","without_children","care","informal","daily_living","active",45653.447313257,3220180.64601202
